src,dest,dist
TPA,LGW,7124684
NRT,DLC,1703610
DPS,HKG,3438119
ACC,AMS,5197688
LAX,MSP,2470984
DUS,WAW,984391
ORD,FRA,6989189
LBA,TFS,3115667
FRA,BKK,9011038
STR,ZRH,145162
SZX,KWE,830788
TSN,SZX,1858272
BCN,BLQ,832983
PMI,MRS,478894
MAA,TRV,612272
GRU,DFW,8225863
TGD,LJU,574925
KBP,ALA,3544178
YHZ,YYZ,1291783
WNZ,CSX,750849
BCN,DTM,1212357
VIE,MAD,1808475
CAN,SYX,693549
NCE,AMS,978921
KMG,CTU,615112
EWR,FRA,6226372
MXP,EWR,6453385
LBA,PFO,3402578
FCO,MUC,728761
TUN,FRA,1470040
ICN,FRA,8566944
POZ,WAW,283904
HAK,CSX,956285
AER,TAS,2415717
LHR,GOT,1071407
IKA,FRA,3783542
BOG,GRU,4326962
LJU,SJJ,405254
HKG,PVG,1253823
ROA,ATL,574993
CUN,SCL,6261244
FRA,SKG,1543601
CRK,ICN,2536576
KTW,FRA,752533
PRG,WAW,522389
MIA,FRA,7776140
WAW,ORD,7539962
BFS,EWR,5112327
MEX,MUC,9860448
WAW,ODS,950438
CAI,FRA,2923433
MUC,LAX,9638410
EMA,BJV,2833834
DUS,VKO,2064099
DUS,AYT,2481909
MUC,ZAG,435944
FRA,DOH,4593012
TXL,BCN,1511525
FRA,RUH,4296348
TIP,IST,1669920
SHA,PEK,1074901
BRU,ALC,1457448
GRU,SCL,2616569
ZRH,BEG,953945
SMF,HNL,3962424
PVG,AUH,6561525
EZE,GRU,1720748
PUS,GMP,326782
LOS,AMS,5072086
XMN,NNG,1038421
HAK,CKG,1150204
BCN,CTA,1195608
TYN,KWL,1410622
BRU,AYT,2601585
EIN,BLQ,885865
LHR,LAX,8780646
SVX,GYD,1970556
NGO,CTS,975528
CJU,KUV,265652
FSM,ATL,931802
DFW,LIM,5403169
PFO,BRU,2881582
SKG,AMS,1907398
MAD,KBP,2878935
KWI,BEY,1288987
ATL,CUN,1416971
ACC,DKR,2148317
FRA,VIE,623639
TXL,VIE,547175
CWL,AGP,1638353
CDG,HND,9730371
BEG,ZRH,953945
AMS,MAD,1458979
SJU,ATL,2489185
AUS,LHR,7909646
LIN,CTA,1008868
XMN,KWL,820645
CJU,CJJ,367233
CDG,AMS,398603
KMG,CAN,1069711
CGO,SZX,1316720
OSL,LHR,1208051
HAK,HGH,1519267
TSN,NGO,1791827
HGH,KWE,1396297
DUB,MAD,1451547
HKG,CTS,3428978
CRK,HKG,1054383
AMS,PRG,707011
MRS,MLA,1156019
SZX,TSN,1858272
HAM,BCN,1493071
IKA,TAS,1708317
DFW,NRT,10343726
ICN,NRT,1259635
TPA,ATL,653266
CTS,HNL,6035882
PEK,PUS,1217018
NAP,VRN,572248
CPT,JNB,1270571
SVO,LJU,1925185
GPT,ATL,566044
KUL,CGK,1124518
LHR,JFK,5554540
VIE,IKA,3166990
BOS,MSY,2200843
EDI,CDG,869771
VIE,FCO,778919
LHR,BUD,1493011
DXB,KIX,7591197
TPE,NRT,2182119
IST,GZT,873455
TRI,ATL,364870
PEK,AUH,5964755
LIN,MLA,1151309
PER,SYD,3284035
FCO,ICN,8986061
CDG,BSL,401825
KWI,COK,3634765
XMN,SHA,802067
EIN,MAD,1398790
DOH,KIX,7919655
BKK,REP,333216
YEG,YWG,1190309
SFO,LAS,666250
KJA,PEK,2508283
BKK,TAS,4314636
LIN,MAD,1181457
PEK,IKA,5659029
BRU,LJU,900121
ATL,CHA,170775
SCL,EZE,1140607
CSX,NNG,799914
LHR,SEA,7725205
FCO,IKA,3431191
GIG,SCL,2937123
CGO,ICN,1182127
ATL,GPT,566044
TYS,ATL,244462
HER,ATH,308617
SHA,URC,3277460
ZRH,TXL,660366
BUD,LHR,1493011
CTA,FRA,1489663
SYX,XIY,1789948
NGO,HAN,3382431
ZRH,WRO,728414
AMS,DOH,4927550
MSY,JFK,1902461
KWE,SZX,830788
WNZ,CKG,1400510
AMS,BEG,1413001
PUS,PVG,801576
FCO,ATL,8104422
NBO,ICN,10058939
ATH,MUC,1518592
MUC,CAI,2623322
AGP,GLA,2133873
NNG,BKK,1261716
TAS,LHR,5275086
MAD,MRS,798048
KUL,MAA,2628591
SSA,BSB,1085567
ICN,GUM,3221024
ATL,TUL,1084327
XMN,NAY,1697718
HNL,HND,6201581
ORD,PVG,11357142
DMM,CCJ,3226302
GRU,GIG,337262
DAD,ICN,2976289
TXL,AMS,580053
CGO,KWL,1094295
KOJ,ITM,549955
VIE,ZRH,604978
HGH,CTU,1583346
AMM,KWI,1182070
DME,FRA,2055050
MUC,TIA,992669
DUS,PEK,7817176
PMI,FRA,1250410
PVG,HKG,1253823
SYX,PEK,2510399
ALC,FCO,1159577
NCL,LHR,405342
AUH,COK,2793650
CNF,CGH,522991
WUH,PVG,726772
AMS,NCL,523371
TXL,PEK,7376329
AMS,ALC,1612669
SCQ,TFN,1750761
GYD,PEK,5516462
GDN,AMS,939558
AMS,BCN,1240927
MDW,ATL,950596
KWI,DMM,354513
DUS,CDG,393537
MUC,MXP,381717
GLA,DLM,3275658
DUS,NCL,702093
PEK,DUS,7817176
LIM,HAV,3915634
FRA,VNO,1247219
ATH,WAW,1598283
CKG,CSX,663164
OPO,AMS,1596601
LBA,LHR,278599
VRN,TFS,3092064
CJU,HKG,1750434
AMS,HAV,7831345
NNG,XMN,1038421
FRA,LCA,2640295
YUL,GVA,5921809
UIO,LIM,1322379
HEL,FRA,1543033
BCN,WAW,1872630
LIS,LUX,1713310
IAH,AMS,8066546
ORD,WAW,7539962
LUX,VIE,777724
LEJ,VIE,483286
ODS,WAW,950438
BHX,FRA,766912
MUC,BRI,892844
WAW,POZ,283904
CMN,FRA,2275640
MUC,IST,1574518
CGN,MUC,436531
MUC,MEX,9860448
EMA,PFO,3335266
EWR,DUB,5138100
NUE,ZRH,292885
FRA,KTW,752533
PVG,CJU,513511
HGH,TSN,1026346
SHA,WUH,682246
TXL,ZRH,660366
BCN,AMM,3194444
FUK,TPE,1299103
BEG,CPH,1317717
KIX,GMP,837222
CTU,KMG,615112
SHE,TSN,591054
SHA,TYN,1079683
BCN,CPH,1769619
GYD,KBP,1849259
HND,PEK,2096675
AMS,KRK,1076836
ORD,ICN,10543465
DUS,ATL,7253278
FKB,TXL,558599
HAN,HKG,847112
MAD,ACC,3879448
CCJ,COK,119389
GRU,BEL,2449830
MEL,AKL,2643563
ATL,GIG,7620564
ATL,MHT,1531867
TSN,SYX,2431880
CSX,HGH,736880
NBE,AMS,1858453
LHR,DEN,7516661
XIY,SYX,1789948
NRT,HNL,6145590
ALA,GYD,2252359
AMS,NUE,542176
PVG,AMS,8930495
FRA,AUH,4867893
VIE,FRA,623639
PMI,BFS,1808226
XIY,CTU,622649
BOD,MAD,535177
CGK,DPS,983178
HGH,KMG,1815773
KIX,ICN,861671
KRK,AMS,1076836
IST,ADB,330263
LBA,AMS,463818
KWI,ISB,2432111
SHA,KMG,1926986
XIY,NKG,989800
BRU,BCN,1083478
WAW,BCN,1872630
HAK,XIY,1616883
GSP,ATL,246766
DKR,ACC,2148317
XIY,NNG,1313316
HGH,CAN,1037259
CDG,TAS,5147284
LHR,AUS,7909646
EZE,GIG,1994980
AKL,MEL,2643563
TSE,LED,2733177
XIY,SHE,1516490
YYZ,CDG,6036891
FRA,ZRH,284874
AMS,TRN,818231
DKR,BCN,3497855
DKR,MXP,4214227
HAN,NGO,3382431
ATL,VPS,401847
JED,NBO,2555720
XIY,KWE,896481
CKG,KWL,601163
LIS,AMS,1847468
DUS,BCN,1167369
TIA,MXP,1003354
AMS,ICN,8574073
ATL,HOU,1119610
HAM,MLA,2005781
LIM,PUJ,3517083
FRA,ORD,6989189
YVR,LHR,7601794
MAD,SCL,10699525
FRA,SHE,8043298
CPH,WAW,667287
MUC,PMO,1135639
FCO,MAN,1679538
SHE,HGH,1295374
SHJ,COK,2772234
ICN,CGO,1182127
ATL,PBI,876311
MLA,DME,2810771
LUX,MXP,482801
MAD,EWR,5803003
WAW,VIE,549602
CTA,MUC,1238441
MUC,LEJ,343982
FCO,NCL,1790083
DUS,GOT,793754
LBA,BUD,1634783
DUS,ZRH,444602
NBO,BRU,6551737
LBA,BJV,2905455
SNN,EWR,4981227
PFO,EMA,3335266
TXL,LUX,593077
GRU,MVD,1567303
FRA,LED,1753613
VKO,DUS,2064099
FRA,GDN,832243
AGP,EMA,1812405
FOC,CGO,1103868
LCY,MAD,1255297
FSZ,FUK,725478
ORD,ATL,974957
SIN,CCU,2895489
AMS,MAN,488234
MTY,ATL,1746427
RUH,KWI,489498
LAX,LHR,8780646
TLV,MXP,2709084
LJU,PRG,431358
DEL,ALA,1640623
AMS,UIO,9551081
ORF,ATL,830857
CAN,SHA,1174357
URC,SZX,3375259
PTY,MAD,8163009
BEG,WAW,818454
RUH,ICN,7505475
LAX,AMS,8977468
MNL,BKK,2190478
SYX,XIY,1789948
ATH,BCN,1908948
PMI,SCQ,1005311
GYD,FRA,3377513
ICN,PEK,904430
CAI,AMS,3288720
LUX,LIS,1713310
LHR,ORD,6361433
KTW,WAW,229585
HGH,CSX,736880
LIS,ORY,1438178
GRU,MUC,9836841
CHC,SYD,2128968
ATL,JAN,547957
TIP,MLA,374522
JNB,AUH,6275392
TAS,FCO,4669017
LPA,ORY,2766105
CGH,FLN,486776
LJU,MUC,311281
RDU,ATL,573022
PVG,CJU,513511
TPE,PEK,1719333
BCN,AMS,1240927
ORD,LHR,6361433
VIE,GYD,2778448
HNL,NGO,6477342
BEG,DUS,1236593
MXP,FCO,511055
CTU,KWL,843833
NBO,MBA,421978
BEY,FRA,2842466
MUC,DXB,4568380
BUD,MAN,1658125
CGN,VIE,747916
MUC,MLA,1405532
GLA,BCN,1688593
VIE,TLV,2361894
BEL,GIG,2437401
NRT,SHE,1604872
HKG,MNL,1143574
AMS,BSL,561064
LUX,AMS,315203
KMG,XMN,1536949
BKK,PVG,2894394
SHE,XMN,1959789
TAS,TLV,3218266
ORY,MAD,1027841
PRG,ICN,8257626
HSV,ATL,243258
NBO,LHR,6827590
BOM,MUC,6317990
MUC,ATH,1518592
ALC,MAN,1680338
MAN,PMI,1580846
FRA,KIX,9285465
ICN,TSN,817008
AYT,EIN,2574896
CPH,BCN,1769619
KMG,PVG,1968438
WRO,BRU,869766
LTN,IST,2525151
KWI,AMS,4360494
KWI,CAI,1604987
FRA,BHX,766912
STR,MUC,193054
PMI,LBA,1625602
OKA,ICN,1255118
MIA,CUN,854526
FRA,TXL,434540
TIP,ALG,1014173
GOT,DUS,793754
MUC,LUX,431713
LHR,FRA,655068
KRK,FRA,804370
BEG,FRA,1058048
MCO,FRA,7633612
YYZ,WAW,6954655
AYT,DUS,2481909
MUC,AMS,665433
WAW,WRO,306271
DEL,FRA,6133828
MUC,MAN,1132861
MAN,AGP,1861588
FRA,ATL,7425554
VIE,DUS,789798
LUX,DUS,189132
ADB,AMS,2329945
SFO,LHR,8638229
CGO,HGH,781523
SCL,ATL,7555802
FWA,ATL,817643
URC,CGO,2489959
BCN,TXL,1511525
VCE,BRU,836963
KWL,XIY,1030544
MNL,NRT,3046137
PNH,REP,234704
IST,TBS,1351504
JFK,DUB,5116571
NBO,JNB,2899654
LAS,SFO,666250
CDG,GYD,3813033
MIA,CNF,6377594
WLG,AKL,479503
HNL,ICN,7364919
BKK,NBO,7230057
HGH,SZX,1068845
MAD,BRU,1313967
SGN,NRT,4380836
TSE,TAS,1098267
ATL,CVG,600942
YVR,AMS,7730993
MAD,GRU,8355982
FRA,KUF,2857501
CAN,NGB,1080629
AMS,HER,2482665
EWR,ORY,5871301
MUC,CTA,1238441
NRT,DXB,7993965
HKG,KHH,663022
AMS,KBP,1824341
SEA,ATL,3511235
BRU,FCO,1173167
ATH,AMS,2183931
NNG,SYX,493890
NKG,KIX,1556367
HKG,CJU,1750434
KUL,AMS,10240432
COK,KWI,3634765
HNL,PDX,4189059
NKG,HKG,1154343
MAD,ALC,356972
GMP,KIX,837222
ATL,ICT,1257813
MLA,LED,2895309
SCL,GRU,2616569
HAM,EWR,6154259
LUX,OPO,1487010
LCA,FRA,2640295
VIE,WAW,549602
FUK,HNL,7075724
FRA,TXL,434540
MST,HER,2328163
KBP,BCN,2434714
STR,VCE,426303
ICN,KOJ,740171
ICN,TSN,817008
DTW,FRA,6696590
FRU,SVX,1803931
LAS,HNL,4445695
HKG,NKG,1154343
FOC,HKG,708879
LHR,YYZ,5723392
KWI,MHD,1340376
GIG,CGH,360125
DPS,SYD,4619780
HND,GMP,1182960
ATL,SRQ,714866
AGP,LUX,1678260
HAJ,MUC,480621
TIP,TUN,536444
FAO,LUX,1806393
HKG,MUC,9034822
WAW,TLL,842222
OTP,DUS,1619644
LPA,LBA,3091054
HAK,PVG,1683573
TXL,FRA,434540
AUH,MCT,381162
TLV,AMM,109494
CTS,HND,818661
BOS,AMS,5562857
BLQ,FRA,644722
MUC,HAJ,480621
EDI,FRA,1034323
NGO,FRA,9317856
LPA,MAN,3021908
FRA,AGP,1815898
SKG,FRA,1543601
FRA,BRU,304126
SKG,DUS,1728846
FRA,MEX,9565380
WAW,MUC,779109
SCL,EZE,1140607
GLA,EWR,5195710
ICN,CRK,2536576
FRA,ZAG,736684
GMP,CJU,449829
LUX,NAP,1158575
LAX,LHR,8780646
WAW,VNO,397342
CDG,EWR,5872319
MUC,GOA,493172
HER,MAN,2932699
CKG,SZX,1061887
EIN,FAO,1919165
HAJ,AGP,2076546
MLE,MXP,7734003
NRT,DFW,10343726
HKG,WNZ,934906
AMS,DUS,178728
ADD,KWI,2437680
PVG,KWL,1327727
ATH,EIN,2091111
FCO,ORD,7762052
DUS,NAP,1292914
JNB,DUR,477858
SHE,NRT,1604872
PEK,HKG,1986505
AMS,LCY,336079
MSP,AMS,6704516
NNG,KMG,601164
VIE,MXP,657920
TPE,DLC,1540303
ORY,PMI,1019773
MHD,KWI,1340376
HKG,NRT,2963952
MEX,TIJ,2300084
HGH,AMS,8941630
GVA,FRA,458482
AYT,VIE,1703107
PEK,SYX,2510399
AGP,LCY,1686896
MIA,MXP,7934912
MCT,COK,2432174
GIG,NAT,2066696
ICN,BOM,5554414
ATL,SEA,3511235
HER,FRA,2116301
WUH,SYX,1464884
FOC,HKG,708879
HKG,FOC,708879
LHR,BEY,3486851
GIG,GRU,337262
PRN,MUC,966298
IST,ALA,3938187
ATL,CLE,892396
MAN,MLA,2342713
HAK,CGO,1650174
TYN,HKG,1715842
LHR,EDI,534194
IKA,DXB,1196922
BEL,MIA,4555418
SHE,KIX,1304453
ALA,ICN,4182541
AMS,TXL,580053
NKG,KMG,1723273
SYX,CAN,693549
ALC,AMS,1612669
MCT,AUH,381162
DXB,GYD,1758310
DEL,NRT,5920511
ICN,SZX,2042115
BHX,AMS,443561
NAY,SHA,1052539
LUX,VAR,1798727
MEX,FRA,9565380
WAW,NCE,1392659
BOG,FRA,9087640
MUC,DEL,5910216
EDI,ALC,1975338
MAD,BRU,1313967
MAD,BOD,535177
DOH,SYZ,482592
XIY,KWL,1030544
NGO,TPE,1849316
HAN,PNH,1075555
KIX,AMS,9263688
GCM,JFK,2474415
VIE,MLA,1371816
PEK,KWL,1757532
SIN,TAS,5627737
MSY,MIA,1085552
DXB,TRV,2944098
MIA,BSB,5791612
SUB,DPS,302852
JED,RUH,852355
FRA,JFK,6204692
LHR,NBO,6827590
AMM,FRA,3048384
LIM,UIO,1322379
ATL,IAD,859234
FRA,CMN,2275640
WRO,MUC,477999
CGO,KWL,1094295
AMS,BCN,1240927
DLC,NGB,1013818
TAS,ICN,4855576
DXB,NBO,3548476
NBO,JUB,905327
DUS,ORD,6807343
NUE,MUC,137797
MAN,PSA,1421227
YEG,LHR,6831154
LIM,CUZ,586353
FRA,MAD,1419752
YYZ,FCO,7104842
PUJ,MIA,1466117
FRA,PMO,1365499
YYZ,CPH,6287703
LUX,ADB,2088494
HAM,VIE,768556
TIP,CAI,1755900
LUX,TFS,3081549
LED,MUC,1744921
WAW,BCN,1872630
LUX,NCE,667871
LHR,YYC,7036951
VIE,KRK,320895
BRU,MUC,598431
MUC,CTA,1238441
GLA,AGP,2133873
ESB,MUC,1915905
NKG,FRA,8656676
NCL,AGP,2052165
PEK,MLE,5865214
MAD,MEX,9080137
TRV,COK,193269
GRU,MCO,6848141
MEL,BNE,1379225
GMP,HND,1182960
ATL,MKE,1076838
XIY,DLC,1246243
HGH,WUH,600719
URC,TAS,1518902
MAD,LCY,1255297
MCO,GRU,6848141
ICN,CEB,3018905
ATL,SHV,887356
MLA,CTA,186184
AUH,CTU,4880250
BJV,AMS,2447133
JFK,CDG,5849320
NAP,LGW,1594028
HKG,TPE,806733
AMS,SEA,7863651
WUH,XMN,792102
BRU,NBE,1714701
AMS,AGP,1883375
CMN,BCN,1226712
KBP,NAP,1661527
HND,DXB,7949314
PNH,BKK,503863
JFK,ATL,1222840
CGK,KUL,1124518
MUC,PRN,966298
EMA,FAO,1832231
CNX,PVG,2674687
PVG,LAX,10435872
ALC,BRU,1457448
ORD,MSY,1346544
AMS,TLV,3314995
GMP,KIX,837222
KMG,ICN,2614595
CUN,ATL,1416971
CDG,VIE,1038177
SHA,TSN,951288
ATL,MIA,956918
ORY,EWR,5871301
SCL,LIM,2452971
CGK,SIN,878005
ICN,JFK,11113583
BOD,AMS,924260
MLA,CDG,1755615
BLQ,EIN,885865
CWL,BCN,1196879
KMG,HGH,1815773
NRT,PEK,2139855
HKG,HAN,847112
AMS,BLQ,989185
MUC,AMS,665433
TPA,GCM,969076
EWR,MAN,5397609
PRG,MUC,264959
MAN,FCO,1679538
FRA,DTW,6696590
TXL,CDG,852673
TYN,KWL,1410622
BCN,HAJ,1368031
SOF,MAD,2252874
MEL,HNL,8858441
SVO,TSE,2300504
ATL,CRW,584316
BUD,MLA,1345585
KWE,CGO,1112526
XIY,URC,2108283
BCN,LHR,1147444
ZAG,BCN,1232073
KIX,DOH,7919655
CTU,HKG,1350715
PDX,ATL,3495792
TNA,KMG,1882804
FMO,FRA,242121
OPO,FRA,1653439
MAN,BUD,1658125
FRA,BEY,2842466
VIE,MUC,356345
CPH,LUX,796099
KRK,MUC,613112
WAW,GDN,297339
FRU,DME,2949906
HKG,CKG,1096673
FCO,TAS,4669017
LHR,SIN,10887923
MHD,SYZ,992729
PNH,HKG,1532559
AMS,VIE,961830
SIN,AMS,10517338
LIM,MEX,4231401
FRA,YYZ,6360737
TIP,MLA,374522
NBE,LUX,1543844
LHR,LAX,8780646
WAW,GVA,1264119
BGO,FRA,1162084
MUC,BOM,6317990
BFS,AGP,2002989
MUC,BLQ,426168
CPH,TXL,342894
MUC,PEK,7741442
FCO,GLA,1975846
EWR,LHR,5576626
NAP,DUS,1292914
LBA,ALC,1734211
DUS,OTP,1619644
ODS,MUC,1438456
MAN,ALC,1680338
FRA,HAM,413162
VIE,YYZ,6967787
SCL,MEX,6573494
FRA,WAW,901015
BEG,WAW,818454
TYN,TSN,439326
AUH,JNB,6275392
AMS,FAO,1970236
BLQ,BCN,832983
AMM,FCO,2385639
KIX,HEL,7750863
SGN,PNH,213248
HNL,ICN,7364919
XIY,PEK,933947
BRU,FCO,1173167
WAW,LHR,1474293
NKG,NRT,2039020
CCU,HKG,2618001
KUL,CGK,1124518
KWI,BKK,5684382
MAN,LHR,243142
GYD,RIX,2621707
CAN,NRT,2946886
ICN,DFW,11009288
BRU,AMS,157757
NBO,CAN,8684321
HNL,BNE,7538003
KWE,PEK,1753981
KUL,TAS,5359302
BSB,MIA,5791612
CEB,ICN,3018905
ATL,FWA,817643
CTA,MLA,186184
MVD,GRU,1567303
FRA,MSQ,1401502
BKK,ICN,3664866
SYX,WUH,1464884
CGO,SYX,1849716
FRA,BCN,1092233
NAP,TRN,722467
NRT,PVG,1798680
XIY,HKG,1436648
AMS,MSP,6704516
SNA,ATL,3087901
EZE,GIG,1994980
CAN,URC,3277533
EIN,VCE,837720
GOT,BCN,1959472
TIA,VRN,840369
SYX,CTU,1467664
NRT,ITM,463041
AMS,GVA,682155
LHR,AMS,371575
KWI,BEY,1288987
PEK,CSX,1354733
TAS,KUL,5359302
MAD,GIG,8124197
LIM,SCL,2452971
IAH,ICN,11367861
SAW,MLA,1409242
IAD,MSY,1536468
GVA,WAW,1264119
TFS,LUX,3081549
LHR,YYT,3727030
WAW,LIS,2754036
HNL,SEA,4308486
HAK,TYN,1985386
LHR,BOS,5254215
VIE,MXP,657920
KWL,HAK,586645
JFK,NRT,10854436
TXL,BEG,1003068
NRT,CJU,1296934
GRB,ATL,1245871
BOM,KWI,2760419
LED,PEK,6072714
HKG,TYN,1715842
MAD,EZE,10062209
MXP,IKA,3720924
SIN,DPS,1668395
ICN,CTS,1423737
BCN,JFK,6165913
IAD,ATL,859234
FRA,WAW,901015
JED,ADD,1406039
AGP,NCL,2052165
EDI,EWR,5258705
SOF,MUC,1102703
MAN,LCA,3473785
PVG,OKA,791333
URC,CTU,2071855
BCN,CWL,1196879
SCQ,BRU,1322488
GYD,LED,2551834
BEG,SVO,1728324
LAX,LIM,6706127
CDG,ALG,1369896
AMS,NBO,6662376
BRU,LIN,703303
MUC,MAD,1498036
FAO,FRA,1958867
OTP,FRA,1455255
MAN,LPA,3021908
FRA,BSL,281014
TLS,MUC,961927
LIM,CUN,3809405
FRA,FAO,1958867
TLS,FRA,896796
LIM,GRU,3476848
FRA,PRN,1267003
YYZ,MUC,6659655
ARN,LUX,1343608
HAM,BSL,694035
CAI,TIP,1755900
ADB,LUX,2088494
GYD,FRA,3377513
AGP,MUC,1856538
LHR,YVR,7601794
ALC,EDI,1975338
CTU,FRA,7829444
MUC,LHR,944130
MXP,BCN,721605
ICN,MAD,9986674
BHM,ATL,215985
MLA,LCA,1740736
KMG,NNG,601164
ALC,ORY,1183761
ORY,FCO,1091105
FUK,CTS,1415385
BEG,SOF,343449
ICN,XIY,1628858
CAN,HGH,1037259
TSN,CSX,1271434
CKG,PEK,1463168
LHR,LBA,278599
LHR,IKA,4432000
DFW,GIG,8403083
PEK,ALA,3279855
ATL,DUS,7253278
MLA,HAM,2005781
NGB,TSN,1098184
DLM,AMS,2557155
GLA,LHR,555522
VRN,CTA,946960
SYX,CKG,1295343
KIX,SHE,1304453
HKG,OKA,1458413
AMS,GOT,765080
MOB,ATL,485879
EWR,AMS,5884360
RUH,FRA,4296348
BCN,MIA,7559009
TFN,AGP,1433805
ICN,FUK,563116
SVO,BEG,1728324
SGN,ICN,3555228
GLA,AMS,719836
BAH,KWI,419850
KWL,PVG,1327727
URC,CAN,3277533
BCN,NUE,1149874
TFS,LGW,2910653
KWI,DXB,854323
FUK,BKK,3723777
LAS,ICN,9690032
DAL,ATL,1160460
NAY,HRB,1034939
FOC,CSX,686082
HKG,CKG,1096673
JFK,LCY,5587482
BSB,FLN,1308361
CDG,LJU,946119
ALA,SGN,4600203
AMS,MEX,9220112
SLC,LAX,948963
FRA,EZE,11477125
LAX,LIM,6706127
ZRH,MUC,261368
SHA,TSN,951288
BOS,MAD,5487128
CGK,SUB,691826
KBP,GYD,1849259
CMB,MLE,777635
ATL,MTY,1746427
CAN,CKG,964623
BRU,VCE,836963
NAP,DUS,1292914
XMN,WUH,792102
NRT,NGO,340805
ALA,LED,3618000
ATL,BUF,1145965
VPS,ATL,401847
DFW,BOG,3924087
FRA,HND,9385592
SVG,FRA,1002768
JFK,LIM,5840223
MAN,TIP,2607592
NAP,LUX,1158575
MUC,FRA,300755
BFS,PMI,1808226
JFK,HNL,8019748
TAS,FRU,473753
GIG,SSA,1213631
CJJ,HGH,973505
YYC,YYZ,2696291
FCO,LUX,987628
LAX,FRA,9343419
TLL,WAW,842222
BRU,FRA,304126
MUC,BUD,567527
CPH,FRA,680919
MUC,OSL,1318646
FAO,LBA,1934865
DME,MUC,1947429
MUC,ORD,7289492
FAO,GLA,2113008
EWR,STR,6334446
OSL,MUC,1318646
LPA,EMA,2999158
FRA,EDI,1034323
SIN,FRA,10284601
MAN,VIE,1447059
FRA,DRS,389851
STR,VIE,547660
GRU,MAD,8355982
FRA,SOF,1400546
CTS,ICN,1423737
LUX,LCY,483447
KUF,FRA,2857501
WAW,HAM,755767
KWE,KWL,355942
WUH,SHA,682246
URC,XIY,2108283
BCN,FCO,850057
BEY,KWI,1288987
SKG,BEG,524941
MNL,ICN,2600105
DMM,AMS,4709300
TSN,TYN,439326
SZX,CTU,1317474
BCN,KBP,2434714
SCQ,BCN,885442
ITM,CTS,1039459
FLL,ATL,934459
HAK,KMG,962704
TRV,AUH,2952852
GRU,MAD,8355982
NRT,MEL,8143672
NAY,NGB,1197553
DLC,TPE,1540303
HKG,NKG,1154343
LHR,RDU,6231142
IKA,BOM,2798228
GRJ,JNB,1038917
NRT,TPE,2182119
BKK,ALA,3994115
AMS,TRD,1292948
SFO,SEA,1091968
GIG,SCL,2937123
YOW,FRA,6000755
CJU,TSN,1029922
XMN,CSX,634731
CDG,JFK,5849320
BLQ,CAG,615418
KWE,SYX,950681
KUL,KIX,4935472
AMS,BOS,5562857
MIA,ATL,956918
BRU,PMI,1268692
AMS,ALC,1612669
CAG,NAP,482074
PNH,PVG,2785102
HNL,ATL,7245651
NBO,ACC,4194333
JFK,RIX,6764305
LHR,MAN,243142
GIG,FLN,758232
CHC,AKL,744842
ATL,SCL,7555802
ATH,MLA,874326
FRA,PMI,1250410
ICN,GUM,3221024
HAJ,BRU,399246
FRA,KTW,752533
CSX,FOC,686082
CMN,AMS,2326427
FCO,BCN,850057
MXP,DUS,645703
CKG,SYX,1295343
HND,BKK,4590204
ICN,HND,1211707
BKK,TPE,2489297
SCL,GRU,2616569
GYD,IKA,569026
LJU,VIE,263862
CJU,KIX,814844
ATL,MEX,2141025
MLA,GLA,2646188
MEX,LIM,4231401
ZRH,NUE,292885
FRA,YVR,8086407
LHR,WAW,1474293
CTA,MLA,186184
MUC,VCE,319582
HER,GLA,3200909
LCA,VIE,2037694
NUE,BCN,1149874
LAX,LIM,6706127
CGK,SUB,691826
ICN,KMG,2614595
ATL,SJD,2727497
MLA,TXL,1858260
AGP,FRA,1815898
MUC,ADB,1668785
DRS,MUC,340448
MUC,POZ,576914
HER,LBA,2929452
DXB,FRA,4849717
ORD,MUC,7289492
EWR,MSY,1878276
ORD,LHR,6361433
LBA,VCE,1369233
FRA,FMO,242121
TLV,TXL,2871731
FRA,PEK,7810287
VNO,BRU,1458002
FRA,NUE,191060
YUL,MUC,6168525
SCL,UIO,3766389
HND,MUC,9381360
TLV,WAW,2507467
ATH,FRA,1818084
MRS,MUC,746410
BFS,TFS,3072633
AMS,PMI,1426449
ORD,FCO,7762052
TLV,GYD,1650720
ICN,SYD,8310864
BRU,JFK,5901406
PRG,MLA,1582426
NKG,XMN,800945
PEK,TXL,7376329
ATL,ORD,974957
PHL,LHR,5704860
KUL,CGK,1124518
HND,GMP,1182960
LAX,GRU,9907363
CMN,CDG,1930535
SHA,NAY,1052539
TYN,KWE,1358260
CTU,HAK,1348498
VCE,AMS,937967
LIM,CUZ,586353
TBZ,THR,527526
GIG,CWB,673082
TSE,KBP,2831864
ATL,HSV,243258
NWI,MLA,2137551
EIN,SAW,2173556
LGW,ALC,1430032
TSN,SYX,2431880
LIM,SCL,2452971
NGB,HKG,1123570
AMS,LAX,8977468
HGH,KMG,1815773
FCO,DUS,1134361
TSE,ALA,950943
NCL,ALC,1864539
SHE,PVG,1174374
TYN,DLC,790196
TXL,BCN,1511525
HAK,CSX,956285
ITM,OKA,1210000
NRT,CTS,786399
WUH,ICN,1349244
HGH,HRB,1782271
JED,KWI,1217527
PVG,KIX,1309380
WNZ,WUH,719247
BCN,TRN,626439
VCE,BCN,953508
AMS,GDN,939558
PUS,SGN,3516776
DUS,AMS,178728
